ipc2011,bl1,eager,LIFO,h,scanalyzer,6
ipc2011,bl1,eager,LIFO,h,sokoban,5
ipc2011,bl1,eager,LIFO,h,openstacks,0
ipc2014,bl1,eager,LIFO,h,barman,0
ipc2014,bl1,eager,LIFO,h,citycar,0
ipc2014,bl1,eager,LIFO,h,parking,0
ipc2014,bl1,eager,LIFO,h,childsnack,2
ipc2014,bl1,eager,LIFO,h,floortile,0
ipc2014,bl1,eager,LIFO,h,tetris,0
ipc2014,bl1,eager,LIFO,h,cavediving,7
ipc2014,bl1,eager,LIFO,h,transport,0
ipc2014,bl1,eager,LIFO,h,thoughtful,5
ipc2014,bl1,eager,LIFO,h,maintenance,0
ipc2014,bl1,eager,LIFO,h,openstacks,0
ipc2014,bl1,eager,LIFO,h,hiking,6
ipc2014,bl1,eager,LIFO,h,visitall,20
ipc2014,bl1,eager,LIFO,h,ged,0
ipc2011,bl1,eager,LIFO,h,nomystery,4
ipc2011,bl1,eager,LIFO,h,tidybot,9
ipc2011,bl1,eager,LIFO,h,pegsol,20
ipc2011,bl1,eager,LIFO,h,visitall,20
ipc2011,bl1,eager,LIFO,h,transport,0
ipc2011,bl1,eager,LIFO,h,elevators,0
ipc2011,bl1,eager,LIFO,h,woodworking,1
ipc2011,bl1,eager,LIFO,h,barman,0
ipc2011,bl1,eager,LIFO,h,parcprinter,0
ipc2011,bl1,eager,LIFO,h,parking,0
ipc2011,bl1,eager,LIFO,h,floortile,0
ipc2011,bl1,eager,LIFO,h,scanalyzer,6
ipc2011,bl1,eager,LIFO,h,sokoban,5
ipc2011,bl1,eager,LIFO,h,openstacks,0
ipc2014,bl1,eager,LIFO,h,barman,0
ipc2014,bl1,eager,LIFO,h,citycar,0
ipc2014,bl1,eager,LIFO,h,parking,0
ipc2014,bl1,eager,LIFO,h,childsnack,2
ipc2014,bl1,eager,LIFO,h,floortile,0
ipc2014,bl1,eager,LIFO,h,tetris,0
ipc2014,bl1,eager,LIFO,h,cavediving,7
ipc2014,bl1,eager,LIFO,h,transport,0
ipc2014,bl1,eager,LIFO,h,thoughtful,5
ipc2014,bl1,eager,LIFO,h,maintenance,0
ipc2014,bl1,eager,LIFO,h,openstacks,0
ipc2014,bl1,eager,LIFO,h,hiking,6
ipc2014,bl1,eager,LIFO,h,visitall,20
ipc2014,bl1,eager,LIFO,h,ged,0
ipc2014,bl1,eager,LIFO,hb,barman,0
ipc2014,bl1,eager,LIFO,hb,citycar,0
ipc2014,bl1,eager,LIFO,hb,parking,0
ipc2014,bl1,eager,LIFO,hb,childsnack,0
ipc2014,bl1,eager,LIFO,hb,floortile,0
ipc2014,bl1,eager,LIFO,hb,tetris,1
ipc2014,bl1,eager,LIFO,hb,cavediving,7
ipc2014,bl1,eager,LIFO,hb,transport,0
ipc2014,bl1,eager,LIFO,hb,thoughtful,5
ipc2014,bl1,eager,LIFO,hb,maintenance,0
ipc2014,bl1,eager,LIFO,hb,openstacks,0
ipc2014,bl1,eager,LIFO,hb,hiking,3
ipc2014,bl1,eager,LIFO,hb,visitall,0
ipc2014,bl1,eager,LIFO,hb,ged,0
ipc2014,bl1,eager,LIFO,hb,barman,0
ipc2014,bl1,eager,LIFO,hb,citycar,0
ipc2014,bl1,eager,LIFO,hb,parking,0
ipc2014,bl1,eager,LIFO,hb,childsnack,0
ipc2014,bl1,eager,LIFO,hb,floortile,0
ipc2014,bl1,eager,LIFO,hb,tetris,1
ipc2014,bl1,eager,LIFO,hb,cavediving,7
ipc2014,bl1,eager,LIFO,hb,transport,0
ipc2014,bl1,eager,LIFO,hb,thoughtful,5
ipc2014,bl1,eager,LIFO,hb,maintenance,0
ipc2014,bl1,eager,LIFO,hb,openstacks,0
ipc2014,bl1,eager,LIFO,hb,hiking,3
ipc2014,bl1,eager,LIFO,hb,visitall,0
ipc2014,bl1,eager,LIFO,hb,ged,0
ipc2011,bl1,eager,LIFO,hb,nomystery,4
ipc2011,bl1,eager,LIFO,hb,tidybot,18
ipc2011,bl1,eager,LIFO,hb,pegsol,17
ipc2011,bl1,eager,LIFO,hb,visitall,0
ipc2011,bl1,eager,LIFO,hb,transport,0
ipc2011,bl1,eager,LIFO,hb,elevators,0
ipc2011,bl1,eager,LIFO,hb,woodworking,1
ipc2011,bl1,eager,LIFO,hb,barman,0
ipc2011,bl1,eager,LIFO,hb,parcprinter,0
ipc2011,bl1,eager,LIFO,hb,parking,0
ipc2011,bl1,eager,LIFO,hb,floortile,0
ipc2011,bl1,eager,LIFO,hb,scanalyzer,5
ipc2011,bl1,eager,LIFO,hb,sokoban,4
ipc2011,bl1,eager,LIFO,hb,openstacks,0
ipc2011,bl1,eager,LIFO,hb,nomystery,4
ipc2011,bl1,eager,LIFO,hb,tidybot,18
ipc2011,bl1,eager,LIFO,hb,pegsol,19
ipc2011,bl1,eager,LIFO,hb,visitall,0
ipc2011,bl1,eager,LIFO,hb,transport,0
ipc2011,bl1,eager,LIFO,hb,elevators,0
ipc2011,bl1,eager,LIFO,hb,woodworking,1
ipc2011,bl1,eager,LIFO,hb,barman,0
ipc2011,bl1,eager,LIFO,hb,parcprinter,0
ipc2011,bl1,eager,LIFO,hb,parking,0
ipc2011,bl1,eager,LIFO,hb,floortile,0
ipc2011,bl1,eager,LIFO,hb,scanalyzer,4
ipc2011,bl1,eager,LIFO,hb,sokoban,3
ipc2011,bl1,eager,LIFO,hb,openstacks,0
ipc2014,bl1,eager,LIFO,hb,barman,0
ipc2014,bl1,eager,LIFO,hb,citycar,1
ipc2014,bl1,eager,LIFO,hb,parking,0
ipc2014,bl1,eager,LIFO,hb,childsnack,0
ipc2014,bl1,eager,LIFO,hb,floortile,0
ipc2014,bl1,eager,LIFO,hb,tetris,1
ipc2014,bl1,eager,LIFO,hb,cavediving,7
ipc2014,bl1,eager,LIFO,hb,transport,0
ipc2014,bl1,eager,LIFO,hb,thoughtful,5
ipc2014,bl1,eager,LIFO,hb,maintenance,0
ipc2014,bl1,eager,LIFO,hb,openstacks,0
ipc2014,bl1,eager,LIFO,hb,hiking,3
ipc2014,bl1,eager,LIFO,hb,visitall,0
ipc2014,bl1,eager,LIFO,hb,ged,0
ipc2011,bl1,eager,LIFO,hb,nomystery,4
ipc2011,bl1,eager,LIFO,hb,tidybot,18
ipc2011,bl1,eager,LIFO,hb,pegsol,18
ipc2011,bl1,eager,LIFO,hb,visitall,0
ipc2011,bl1,eager,LIFO,hb,transport,0
ipc2011,bl1,eager,LIFO,hb,elevators,0
ipc2011,bl1,eager,LIFO,hb,woodworking,1
ipc2011,bl1,eager,LIFO,hb,barman,0
ipc2011,bl1,eager,LIFO,hb,parcprinter,0
ipc2011,bl1,eager,LIFO,hb,parking,0
ipc2011,bl1,eager,LIFO,hb,floortile,0
ipc2011,bl1,eager,LIFO,hb,scanalyzer,3
ipc2011,bl1,eager,LIFO,hb,sokoban,4
ipc2011,bl1,eager,LIFO,hb,openstacks,1
ipc2014,bl1,eager,LIFO,hb,barman,0
ipc2014,bl1,eager,LIFO,hb,citycar,0
ipc2014,bl1,eager,LIFO,hb,parking,0
ipc2014,bl1,eager,LIFO,hb,childsnack,0
ipc2014,bl1,eager,LIFO,hb,floortile,0
ipc2014,bl1,eager,LIFO,hb,tetris,1
ipc2014,bl1,eager,LIFO,hb,cavediving,7
ipc2014,bl1,eager,LIFO,hb,transport,0
ipc2014,bl1,eager,LIFO,hb,thoughtful,5
ipc2014,bl1,eager,LIFO,hb,maintenance,0
ipc2014,bl1,eager,LIFO,hb,openstacks,0
ipc2014,bl1,eager,LIFO,hb,hiking,2
ipc2014,bl1,eager,LIFO,hb,visitall,0
ipc2014,bl1,eager,LIFO,hb,ged,0
ipc2011,bl1,eager,LIFO,hb,nomystery,4
ipc2011,bl1,eager,LIFO,hb,tidybot,17
ipc2011,bl1,eager,LIFO,hb,pegsol,19
ipc2011,bl1,eager,LIFO,hb,visitall,0
ipc2011,bl1,eager,LIFO,hb,transport,0
ipc2011,bl1,eager,LIFO,hb,elevators,0
ipc2011,bl1,eager,LIFO,hb,woodworking,1
ipc2011,bl1,eager,LIFO,hb,barman,0
ipc2011,bl1,eager,LIFO,hb,parcprinter,0
ipc2011,bl1,eager,LIFO,hb,parking,0
ipc2011,bl1,eager,LIFO,hb,floortile,0
ipc2011,bl1,eager,LIFO,hb,scanalyzer,4
ipc2011,bl1,eager,LIFO,hb,sokoban,4
ipc2011,bl1,eager,LIFO,hb,openstacks,0
ipc2011,bl1,eager,LIFO,hr,nomystery,4
ipc2011,bl1,eager,LIFO,hr,tidybot,18
ipc2011,bl1,eager,LIFO,hr,pegsol,18
ipc2011,bl1,eager,LIFO,hr,visitall,0
ipc2011,bl1,eager,LIFO,hr,transport,0
ipc2011,bl1,eager,LIFO,hr,elevators,0
ipc2011,bl1,eager,LIFO,hr,woodworking,1
ipc2011,bl1,eager,LIFO,hr,barman,0
ipc2011,bl1,eager,LIFO,hr,parcprinter,0
ipc2011,bl1,eager,LIFO,hr,parking,0
ipc2011,bl1,eager,LIFO,hr,floortile,0
ipc2011,bl1,eager,LIFO,hr,scanalyzer,3
ipc2011,bl1,eager,LIFO,hr,sokoban,3
ipc2011,bl1,eager,LIFO,hr,openstacks,0
ipc2014,bl1,eager,LIFO,hr,barman,0
ipc2014,bl1,eager,LIFO,hr,citycar,0
ipc2014,bl1,eager,LIFO,hr,parking,0
ipc2014,bl1,eager,LIFO,hr,childsnack,0
ipc2014,bl1,eager,LIFO,hr,floortile,0
ipc2014,bl1,eager,LIFO,hr,tetris,1
ipc2014,bl1,eager,LIFO,hr,cavediving,7
ipc2014,bl1,eager,LIFO,hr,transport,0
ipc2014,bl1,eager,LIFO,hr,thoughtful,4
ipc2014,bl1,eager,LIFO,hr,maintenance,0
ipc2014,bl1,eager,LIFO,hr,openstacks,0
ipc2014,bl1,eager,LIFO,hr,hiking,2
ipc2014,bl1,eager,LIFO,hr,visitall,0
ipc2014,bl1,eager,LIFO,hr,ged,0
ipc2014,bl1,eager,LIFO,hr,barman,0
ipc2014,bl1,eager,LIFO,hr,citycar,0
ipc2014,bl1,eager,LIFO,hr,parking,0
ipc2014,bl1,eager,LIFO,hr,childsnack,0
ipc2014,bl1,eager,LIFO,hr,floortile,0
ipc2014,bl1,eager,LIFO,hr,tetris,1
ipc2014,bl1,eager,LIFO,hr,cavediving,7
ipc2014,bl1,eager,LIFO,hr,transport,0
ipc2014,bl1,eager,LIFO,hr,thoughtful,5
ipc2014,bl1,eager,LIFO,hr,maintenance,0
ipc2014,bl1,eager,LIFO,hr,openstacks,0
ipc2014,bl1,eager,LIFO,hr,hiking,2
ipc2014,bl1,eager,LIFO,hr,visitall,0
ipc2014,bl1,eager,LIFO,hr,ged,0
ipc2011,bl1,eager,LIFO,hr,nomystery,4
ipc2011,bl1,eager,LIFO,hr,tidybot,17
ipc2011,bl1,eager,LIFO,hr,pegsol,19
ipc2011,bl1,eager,LIFO,hr,visitall,0
ipc2011,bl1,eager,LIFO,hr,transport,0
ipc2011,bl1,eager,LIFO,hr,elevators,0
ipc2011,bl1,eager,LIFO,hr,woodworking,1
ipc2011,bl1,eager,LIFO,hr,barman,0
ipc2011,bl1,eager,LIFO,hr,parcprinter,0
ipc2011,bl1,eager,LIFO,hr,parking,0
ipc2011,bl1,eager,LIFO,hr,floortile,0
ipc2011,bl1,eager,LIFO,hr,scanalyzer,3
ipc2011,bl1,eager,LIFO,hr,sokoban,3
ipc2011,bl1,eager,LIFO,hr,openstacks,0
ipc2014,bl1,eager,LIFO,hr,barman,0
ipc2014,bl1,eager,LIFO,hr,citycar,0
ipc2014,bl1,eager,LIFO,hr,parking,0
ipc2014,bl1,eager,LIFO,hr,childsnack,0
ipc2014,bl1,eager,LIFO,hr,floortile,0
ipc2014,bl1,eager,LIFO,hr,tetris,1
ipc2014,bl1,eager,LIFO,hr,cavediving,7
ipc2014,bl1,eager,LIFO,hr,transport,0
ipc2014,bl1,eager,LIFO,hr,thoughtful,5
ipc2014,bl1,eager,LIFO,hr,maintenance,0
ipc2014,bl1,eager,LIFO,hr,openstacks,0
ipc2014,bl1,eager,LIFO,hr,hiking,3
ipc2014,bl1,eager,LIFO,hr,visitall,0
ipc2014,bl1,eager,LIFO,hr,ged,0
ipc2011,bl1,eager,LIFO,hr,nomystery,4
ipc2011,bl1,eager,LIFO,hr,tidybot,17
ipc2011,bl1,eager,LIFO,hr,pegsol,18
ipc2011,bl1,eager,LIFO,hr,visitall,0
ipc2011,bl1,eager,LIFO,hr,transport,0
ipc2011,bl1,eager,LIFO,hr,elevators,0
ipc2011,bl1,eager,LIFO,hr,woodworking,1
ipc2011,bl1,eager,LIFO,hr,barman,0
ipc2011,bl1,eager,LIFO,hr,parcprinter,0
ipc2011,bl1,eager,LIFO,hr,parking,0
ipc2011,bl1,eager,LIFO,hr,floortile,0
ipc2011,bl1,eager,LIFO,hr,scanalyzer,4
ipc2011,bl1,eager,LIFO,hr,sokoban,3
ipc2011,bl1,eager,LIFO,hr,openstacks,0
ipc2014,bl1,eager,LIFO,hr,barman,0
ipc2014,bl1,eager,LIFO,hr,citycar,0
ipc2014,bl1,eager,LIFO,hr,parking,0
ipc2014,bl1,eager,LIFO,hr,childsnack,0
ipc2014,bl1,eager,LIFO,hr,floortile,0
ipc2014,bl1,eager,LIFO,hr,tetris,1
ipc2014,bl1,eager,LIFO,hr,cavediving,7
ipc2014,bl1,eager,LIFO,hr,transport,0
ipc2014,bl1,eager,LIFO,hr,thoughtful,4
ipc2014,bl1,eager,LIFO,hr,maintenance,0
ipc2014,bl1,eager,LIFO,hr,openstacks,0
ipc2014,bl1,eager,LIFO,hr,hiking,2
ipc2014,bl1,eager,LIFO,hr,visitall,0
ipc2014,bl1,eager,LIFO,hr,ged,0
ipc2011,bl1,eager,LIFO,hr,nomystery,4
ipc2011,bl1,eager,LIFO,hr,tidybot,18
ipc2011,bl1,eager,LIFO,hr,pegsol,18
ipc2011,bl1,eager,LIFO,hr,visitall,0
ipc2011,bl1,eager,LIFO,hr,transport,0
ipc2011,bl1,eager,LIFO,hr,elevators,0
ipc2011,bl1,eager,LIFO,hr,woodworking,1
ipc2011,bl1,eager,LIFO,hr,barman,0
ipc2011,bl1,eager,LIFO,hr,parcprinter,0
ipc2011,bl1,eager,LIFO,hr,parking,0
ipc2011,bl1,eager,LIFO,hr,floortile,0
ipc2011,bl1,eager,LIFO,hr,scanalyzer,4
ipc2011,bl1,eager,LIFO,hr,sokoban,3
ipc2011,bl1,eager,LIFO,hr,openstacks,0
ipc2014,cg1,lazy,FIFO,ht,barman,0
ipc2014,cg1,lazy,FIFO,ht,citycar,5
ipc2014,cg1,lazy,FIFO,ht,parking,0
ipc2014,cg1,lazy,FIFO,ht,childsnack,0
ipc2014,cg1,lazy,FIFO,ht,floortile,1
ipc2014,cg1,lazy,FIFO,ht,tetris,14
ipc2014,cg1,lazy,FIFO,ht,cavediving,7
ipc2014,cg1,lazy,FIFO,ht,transport,1
ipc2014,cg1,lazy,FIFO,ht,thoughtful,5
ipc2014,cg1,lazy,FIFO,ht,maintenance,7
ipc2014,cg1,lazy,FIFO,ht,openstacks,5
ipc2014,cg1,lazy,FIFO,ht,hiking,20
ipc2014,cg1,lazy,FIFO,ht,visitall,0
ipc2014,cg1,lazy,FIFO,ht,ged,10
ipc2011,cg1,lazy,FIFO,ht,nomystery,14
ipc2011,cg1,lazy,FIFO,ht,tidybot,18
ipc2011,cg1,lazy,FIFO,ht,pegsol,20
ipc2011,cg1,lazy,FIFO,ht,visitall,6
ipc2011,cg1,lazy,FIFO,ht,transport,6
ipc2011,cg1,lazy,FIFO,ht,elevators,9
ipc2011,cg1,lazy,FIFO,ht,woodworking,2
ipc2011,cg1,lazy,FIFO,ht,barman,0
ipc2011,cg1,lazy,FIFO,ht,parcprinter,18
ipc2011,cg1,lazy,FIFO,ht,parking,3
ipc2011,cg1,lazy,FIFO,ht,floortile,0
ipc2011,cg1,lazy,FIFO,ht,scanalyzer,18
ipc2011,cg1,lazy,FIFO,ht,sokoban,16
ipc2011,cg1,lazy,FIFO,ht,openstacks,15
ipc2014,cg1,lazy,FIFO,ht,barman,0
ipc2014,cg1,lazy,FIFO,ht,citycar,4
ipc2014,cg1,lazy,FIFO,ht,parking,0
ipc2014,cg1,lazy,FIFO,ht,childsnack,0
ipc2014,cg1,lazy,FIFO,ht,floortile,1
ipc2014,cg1,lazy,FIFO,ht,tetris,14
ipc2014,cg1,lazy,FIFO,ht,cavediving,7
ipc2014,cg1,lazy,FIFO,ht,transport,3
ipc2014,cg1,lazy,FIFO,ht,thoughtful,5
ipc2014,cg1,lazy,FIFO,ht,maintenance,8
ipc2014,cg1,lazy,FIFO,ht,openstacks,4
ipc2014,cg1,lazy,FIFO,ht,hiking,17
ipc2014,cg1,lazy,FIFO,ht,visitall,0
ipc2014,cg1,lazy,FIFO,ht,ged,13
ipc2011,cg1,lazy,FIFO,ht,nomystery,14
ipc2011,cg1,lazy,FIFO,ht,tidybot,20
ipc2011,cg1,lazy,FIFO,ht,pegsol,20
ipc2011,cg1,lazy,FIFO,ht,visitall,6
ipc2011,cg1,lazy,FIFO,ht,transport,7
ipc2011,cg1,lazy,FIFO,ht,elevators,8
ipc2011,cg1,lazy,FIFO,ht,woodworking,2
ipc2011,cg1,lazy,FIFO,ht,barman,0
ipc2011,cg1,lazy,FIFO,ht,parcprinter,20
ipc2011,cg1,lazy,FIFO,ht,parking,5
ipc2011,cg1,lazy,FIFO,ht,floortile,1
ipc2011,cg1,lazy,FIFO,ht,scanalyzer,19
ipc2011,cg1,lazy,FIFO,ht,sokoban,16
ipc2011,cg1,lazy,FIFO,ht,openstacks,15
ipc2011,cg1,lazy,FIFO,ht,nomystery,14
ipc2011,cg1,lazy,FIFO,ht,tidybot,17
ipc2011,cg1,lazy,FIFO,ht,pegsol,20
ipc2011,cg1,lazy,FIFO,ht,visitall,6
ipc2011,cg1,lazy,FIFO,ht,transport,8
ipc2011,cg1,lazy,FIFO,ht,elevators,9
ipc2011,cg1,lazy,FIFO,ht,woodworking,1
ipc2011,cg1,lazy,FIFO,ht,barman,0
ipc2011,cg1,lazy,FIFO,ht,parcprinter,18
